url;count;displayName;path;Column1
http://www.legerutengrenser.no/Jobb-for-oss/Kan-du-bli-feltarbeider;1;;;
;;Internasjonale organisasjoner;/www.nav.no/no/person/flere-tema/arbeid-og-opphold-i-utlandet/soke-jobb-i-utlandet/internasjonale-organisasjoner_2;
http://www.lessor.dk;1;;;
;;Godkjente lønns- og personalsystemer;/content/nav.no-bokmal/bedrift/rapportering-og-oppfolging/artikkel/godkjente-lonns-og-personalsystemer;
http://www.lhms.no/;1;;;
;;Tilrettelegging av arbeidsplass i Buskerud;/www.nav.no/no/lokalt/buskerud/nav-hjelpemiddelsentral-buskerud/lokal-informasjon/tilrettelegging-av-arbeidsplass-i-buskerud;
http://www.lindstadbygg.no;1;;;
;;Ekstrem jobbmesse;/www.nav.no/no/lokalt/hordaland/jobbmesser/ekstrem-jobbmesse;
http://www.lms.no;1;;;
;;Bruker- og interesseorganisasjoner for innsatte og pårørende;/content/nav.no-bokmal/nav-og-samfunn/samarbeid/for-kommunen/artikkel/bruker-og-interesseorganisasjoner-for-innsatte-og-parorende;
http://www.lo.no;2;;;
;;Medlemmer og varamedlemmer i Brukerutvalget for NAV-kontorene i Trondheim;/content/nav.no-lokalt/fylke/trondelag/artikkel/medlemmer-og-varamedlemmer-i-brukerutvalget-for-nav-kontorene-i-trondheim;
;;Medlemmer og varamedlemmer i Brukerutvalget for NAV-kontorene i Trondheim;/content/nav.no-lokalt/fylke/trondelag/artikkel/medlemmer-og-varamedlemmer-i-brukerutvalget-for-nav-kontorene-i-trondheim;
http://www.loitrondheim.no;1;;;
;;Gjennomført fellesoppdrag tolk;/www.nav.no/no/person/hjelpemidler/tjenester-og-produkter/relatert-informasjon/gjennomfort-fellesoppdrag-tolk;
http://www.lovdata.no/all/hl-20091218-131.html;3;;;
;;Hvem svarer på hva om EØS-borgere og rettigheter;/www.nav.no/no/person/flere-tema/arbeid-og-opphold-i-norge/relatert-informasjon/hvem-svarer-pa-hva-om-eos-borgere-og-rettigheter;
;;Innsats overfor utsatt ungdom;/content/nav.no-bokmal/nav-og-samfunn/samarbeid/for-kommunen/artikkel/innsats-overfor-utsatt-ungdom;
;;Hvem svarer på hva om EØS-borgere og rettigheter;/content/nav.no-bokmal/person/arbeid/nyhet/hvem-svarer-pa-hva-om-eos-borgere-og-rettigheter;
http://www.lovdata.no/all/hl-20091218-131.html#12;1;;;
;;Generelle oppgaver;/content/nav.no-bokmal/nav-og-samfunn/samarbeid/for-kommunen/artikkel/generelle-oppgaver;
http://www.lovdata.no/all/hl-20091218-131.html#13;1;;;
;;Generelle oppgaver;/content/nav.no-bokmal/nav-og-samfunn/samarbeid/for-kommunen/artikkel/generelle-oppgaver;
http://www.lovdata.no/all/hl-20091218-131.html#14;1;;;
;;Generelle oppgaver;/content/nav.no-bokmal/nav-og-samfunn/samarbeid/for-kommunen/artikkel/generelle-oppgaver;
http://www.lovdata.no/all/hl-20091218-131.html#15;1;;;
;;Generelle oppgaver;/content/nav.no-bokmal/nav-og-samfunn/samarbeid/for-kommunen/artikkel/generelle-oppgaver;
http://www.lovdata.no/all/hl-20091218-131.html#16;1;;;
;;Generelle oppgaver;/content/nav.no-bokmal/nav-og-samfunn/samarbeid/for-kommunen/artikkel/generelle-oppgaver;
http://www.lovdata.no/all/nl-20080515-035.html;2;;;
;;Hvem svarer på hva om EØS-borgere og rettigheter;/www.nav.no/no/person/flere-tema/arbeid-og-opphold-i-norge/relatert-informasjon/hvem-svarer-pa-hva-om-eos-borgere-og-rettigheter;
;;Hvem svarer på hva om EØS-borgere og rettigheter;/content/nav.no-bokmal/person/arbeid/nyhet/hvem-svarer-pa-hva-om-eos-borgere-og-rettigheter;
http://www.lovdata.no/all/nl-20100219-005.html;1;;;
;;Levealdersjustering av AFP i privat sektor;/www.nav.no/no/person/pensjon/avtalefestet-pensjon-afp/relatert-informasjon/levealdersjustering-av-afp-i-privat-sektor;
http://www.lovdata.no/all/nl-20110624-030.html;1;;;
;;Vederlag for opphold i sykehjem mv;/www.nav.no/no/person/pensjon/relatert-informasjon/vederlag-for-opphold-i-sykehjem-mv;
http://www.lovdata.no/cgi-wift/ldles?doc=/sf/sf/sf-20051219-1653.html;2;;;
;;Opplæring i sykmeldingsarbeid;/www.nav.no/no/nav-og-samfunn/samarbeid/leger-og-andre-behandlere/snarveier/opplaering-i-sykmeldingsarbeid;
;;Hva menes med tilstrekkelig kunnskap?;/content/nav.no-bokmal/nav-og-samfunn/samarbeid/lege-og-sykmelder/rapport-handbok-historisk/ofte-stilte-sporsmal-om-obligatorisk-opplaering/hva-menes-med-tilstrekkelig-kunnskap;
http://www.lovdata.no/cgi-wift/ldles?doc=/sf/sf/sf-20111216-1349.html;1;;;
;;Vederlag for opphold i sykehjem mv;/www.nav.no/no/person/pensjon/relatert-informasjon/vederlag-for-opphold-i-sykehjem-mv;
http://www.lovdata.no/for/sf/jd/jd-20091015-1286.html;1;;;
;;Hvem svarer på hva om EØS-borgere og rettigheter;/www.nav.no/no/person/flere-tema/arbeid-og-opphold-i-norge/relatert-informasjon/hvem-svarer-pa-hva-om-eos-borgere-og-rettigheter;
http://www.lovdata.no/ltavd1/filer/sf-20121207-1147.html;1;;;
;;Hvem gjelder forskriften for?;/content/nav.no-bokmal/nav-og-samfunn/samarbeid/lege-og-sykmelder/rapport-handbok-historisk/ofte-stilte-sporsmal-om-obligatorisk-opplaering/hvem-gjelder-forskriften-for;
http://www.lpp.no;1;;;
;;Bruker- og interesseorganisasjoner for innsatte og pårørende;/content/nav.no-bokmal/nav-og-samfunn/samarbeid/for-kommunen/artikkel/bruker-og-interesseorganisasjoner-for-innsatte-og-parorende;
http://www.luftfartstilsynet.no;1;;;
;;Godkjenning av utenlandsk utdanning;/www.nav.no/no/person/flere-tema/arbeid-og-opphold-i-utlandet/relatert-informasjon/godkjenning-av-utenlandsk-utdanning;
http://www.lumesse.com/;1;;;
;;Overfør dine stillinger elektronisk;/www.nav.no/no/bedrift/rekruttering/rekruttere-hjelp-og-selvhjelp/overfor-dine-stillinger-elektronisk;
http://www.mattilsynet.no/dyr_og_dyrehold/dyrehelsepersonell/autorisasjon_og_lisens.276;1;;;
;;Godkjenning av utenlandsk utdanning;/www.nav.no/no/person/flere-tema/arbeid-og-opphold-i-utlandet/relatert-informasjon/godkjenning-av-utenlandsk-utdanning;
http://www.med.uio.no/klinmed/forskning/sentre/nssf/krisehjelp/;1;;;
;;Håndtere trusler om selvskading eller selvmordsforsøk;/www.nav.no/no/nav-og-samfunn/samarbeid/noindex/sikkerhet-i-nav/relatert-informasjon/handtere-trusler-om-selvskading-eller-selvmordsforsok;
http://www.medilink.com/;1;;;
;;EDI-løsning ORTOK;/www.nav.no/no/nav-og-samfunn/samarbeid/leger-og-andre-behandlere/snarveier/edi-losning-ortok;
http://www.medvirkningsagent.no/participationmatters2017;1;;;
;;Invitasjon til konferanse om unge og brukermedvirkning i NAV;/www.nav.no/no/nav-og-samfunn/om-nav/brukermedvirkning/invitasjon-til-konferanse-om-unge-og-brukermedvirkning-i-nav;
http://www.memu.no;1;;;
;;NAV og kunnskap;/www.nav.no/no/nav-og-samfunn/kunnskap/relatert-informasjon/nav-og-kunnskap;
http://www.memu.no/;1;;;
;;NAV i andre sosiale medier;/content/nav.no-bokmal/nav-og-samfunn/kontakt-oss/artikkel/nav-i-andre-sosiale-medier;
http://www.mennihelse.no;1;;;
;;Menn søkes til helsearbeid!;/content/nav.no-lokalt/fylke/agder/artikkel/menn-sokes-til-helsearbeid;
http://www.mentalhelse.no;3;;;
;;Bruker- og interesseorganisasjoner for innsatte og pårørende;/content/nav.no-bokmal/nav-og-samfunn/samarbeid/for-kommunen/artikkel/bruker-og-interesseorganisasjoner-for-innsatte-og-parorende;
;;Medlemmer og varamedlemmer i Brukerutvalget for NAV-kontorene i Trondheim;/content/nav.no-lokalt/fylke/trondelag/artikkel/medlemmer-og-varamedlemmer-i-brukerutvalget-for-nav-kontorene-i-trondheim;
;;Medlemmer og varamedlemmer i Brukerutvalget for NAV-kontorene i Trondheim;/content/nav.no-lokalt/fylke/trondelag/artikkel/medlemmer-og-varamedlemmer-i-brukerutvalget-for-nav-kontorene-i-trondheim;
http://www.monster.no/;2;;;
;;Sesongarbeid;/www.nav.no/no/person/flere-tema/arbeid-og-opphold-i-utlandet/relatert-informasjon/sesongarbeid;
;;Sesongarbeid;/www.nav.no/no/person/flere-tema/arbeid-og-opphold-i-utlandet/nynorsk/sesongarbeid;
http://www.mrlf.no/;1;;;
;;Psykisk Lidelser - Er arbeid den beste medisin?;/content/nav.no-lokalt/arbeidslivssenter/more-og-romsdal/artikkel/psykisk-lidelser-er-arbeid-den-beste-medisin;
http://www.musicalchairs.info;1;;;
;;Aktuelle lenker for dansere, musikere og skuespillere;/content/nav.no-lokalt/fylke/oslo/artikkel/aktuelle-lenker-for-dansere-musikere-og-skuespillere;
http://www.musikerorg.no ;1;;;
;;Aktuelle lenker for dansere, musikere og skuespillere;/content/nav.no-lokalt/fylke/oslo/artikkel/aktuelle-lenker-for-dansere-musikere-og-skuespillere;
http://www.musikk.no;1;;;
;;Aktuelle lenker for dansere, musikere og skuespillere;/content/nav.no-lokalt/fylke/oslo/artikkel/aktuelle-lenker-for-dansere-musikere-og-skuespillere;
http://www.musikkfondene.no;1;;;
;;Aktuelle lenker for dansere, musikere og skuespillere;/content/nav.no-lokalt/fylke/oslo/artikkel/aktuelle-lenker-for-dansere-musikere-og-skuespillere;
http://www.myplanet.com/;2;;;
;;Sesongarbeid;/www.nav.no/no/person/flere-tema/arbeid-og-opphold-i-utlandet/relatert-informasjon/sesongarbeid;
;;Sesongarbeid;/www.nav.no/no/person/flere-tema/arbeid-og-opphold-i-utlandet/nynorsk/sesongarbeid;
http://www.myrkdalen.no;1;;;
;;Ekstrem jobbmesse;/www.nav.no/no/lokalt/hordaland/jobbmesser/ekstrem-jobbmesse;
http://www.nato.int/structur/recruit/index.htm;1;;;
;;Internasjonale organisasjoner;/www.nav.no/no/person/flere-tema/arbeid-og-opphold-i-utlandet/soke-jobb-i-utlandet/internasjonale-organisasjoner_2;
http://www.nav.no;10;;;
;;Arbeid og helse;/www.nav.no/no/nav-og-samfunn/kunnskap/fou-midler/relatert-informasjon/sykefravaer-og-arbeidsmiljo;
;;Ekstrem jobbmesse;/www.nav.no/no/lokalt/hordaland/jobbmesser/ekstrem-jobbmesse;
;;Færre mottakere av arbeidsavklaringspenger i Nordland;/www.nav.no/no/lokalt/nordland/pressemeldinger/faerre-mottakere-av-arbeidsavklaringspenger-i-nordland;
;;Vi har stengt fredag 14. juni 2019;/www.nav.no/no/lokalt/telemark/nav-hjelpemiddelsentral-telemark/nyttig-a-vite/vi-har-stengt-fredag-14.juni-2019;
;;1. Administrative opplysninger;/content/nav.no-bokmal/nav-og-samfunn/statistikk-og-analyse/pensjon/rapport-handbok/om-statistikken-avtalefestet-pensjon-afp/1.administrative-opplysninger;
;;Heistilskudd;/content/nav.no-lokalt/hjelpemiddelsentral/vest-agder/artikkel/heistilskudd;
;;Ofte stilte spørsmål på tolkeområdet;/content/nav.no-lokalt/hjelpemiddelsentral/telemark/artikkel/ofte-stilte-sporsmal-pa-tolkeomradet;
;;Medlemmer og varamedlemmer i Brukerutvalget for NAV-kontorene i Trondheim;/content/nav.no-lokalt/fylke/trondelag/artikkel/medlemmer-og-varamedlemmer-i-brukerutvalget-for-nav-kontorene-i-trondheim;
;;Medlemmer og varamedlemmer i Brukerutvalget for NAV-kontorene i Trondheim;/content/nav.no-lokalt/fylke/trondelag/artikkel/medlemmer-og-varamedlemmer-i-brukerutvalget-for-nav-kontorene-i-trondheim;
;;Medlemmer og varamedlemmer i Brukerutvalget for NAV-kontorene i Trondheim;/content/nav.no-lokalt/fylke/trondelag/artikkel/medlemmer-og-varamedlemmer-i-brukerutvalget-for-nav-kontorene-i-trondheim;
http://www.nav.no/Arbeid/Jobb+og+helse/Uf%C3%B8repensjon;1;;;
;;NAV 12-06.05;/www.nav.no/no/person/skjemaer-for-privatpersoner/skjemaer/arbeid-helse-og-sykdom/uforetrygd/nav-12-06.05;
http://www.nav.no/Forsiden/Film/Introduksjon+til+alderspensjon;1;;;
;;Animasjonsfilm om alderspensjon;/content/nav.no-nynorsk/person/pensjon/artikkel/animasjonsfilm-om-alderspensjon;
http://www.nav.no/Om+NAV/For+kommunen/_attachment://224610?_ts=12628087178;1;;;
;;Rapporter;/content/nav.no-bokmal/nav-og-samfunn/samarbeid/for-kommunen/artikkel/rapporter_2;
http://www.nav.no/Om+NAV/Tall+og+analyse/Annen+statistikk;1;;;
;;Statistikk A til Å;/content/nav.no-bokmal/nav-og-samfunn/statistikk-og-analyse/om-statistikk-og-analyse/artikkel/statistikk-a-til-a;
http://www.nav.no/Om+NAV/Tall+og+analyse/Familie+og+omsorg/Foreldrepenger/Foreldrepenger/183285.cms;1;;;
;;Arkiv - Foreldrepenger pr 31. desember 2009;/content/nav.no-bokmal/nav-og-samfunn/statistikk-og-analyse/familie/artikkel/arkiv-foreldrepenger-pr-31.desember-2009;
http://www.nav.no/Pensjon/Alderspensjon;1;;;
;;Animasjonsfilm om alderspensjon;/content/nav.no-nynorsk/person/pensjon/artikkel/animasjonsfilm-om-alderspensjon;
http://www.nav.no/aap2018;10;;;
;;Flere uføretrygdede i løpet av 1. kvartal 2019;/www.nav.no/no/nav-og-samfunn/statistikk/aap-nedsatt-arbeidsevne-og-uforetrygd-statistikk/nyheter/flere-uforetrygdede-i-lopet-av-1.kvartal-2019;
;;Svak nedgang i antall mottakere av arbeidsavklaringspenger;/www.nav.no/no/nav-og-samfunn/statistikk/aap-nedsatt-arbeidsevne-og-uforetrygd-statistikk/nyheter/svak-nedgang-i-antall-mottakere-av-arbeidsavklaringspenger;
;;Kraftig nedgang i antall mottakere av arbeidsavklaringspenger i 2018;/www.nav.no/no/nav-og-samfunn/statistikk/aap-nedsatt-arbeidsevne-og-uforetrygd-statistikk/nyheter/kraftig-nedgang-i-antall-mottakere-av-arbeidsavklaringspenger-i-2018;
;;Kraftig nedgang i antall mottakere av arbeidsavklaringspenger;/www.nav.no/no/nav-og-samfunn/statistikk/aap-nedsatt-arbeidsevne-og-uforetrygd-statistikk/nyheter/kraftig-nedgang-i-antall-mottakere-av-arbeidsavklaringspenger;
;;Færre med arbeidsavklaringspenger;/www.nav.no/no/nav-og-samfunn/statistikk/aap-nedsatt-arbeidsevne-og-uforetrygd-statistikk/nyheter/faerre-med-arbeidsavklaringspenger;
;;Flere uføretrygdede i 2. kvartal;/www.nav.no/no/nav-og-samfunn/statistikk/aap-nedsatt-arbeidsevne-og-uforetrygd-statistikk/nyheter/flere-uforetrygdede-i-2.kvartal;
;;Færre og færre mottar arbeidsavklaringspenger;/www.nav.no/no/nav-og-samfunn/statistikk/aap-nedsatt-arbeidsevne-og-uforetrygd-statistikk/nyheter/faerre-og-faerre-mottar-arbeidsavklaringspenger;
;;Færre mottok arbeidsavklaringspenger i 2017;/www.nav.no/no/nav-og-samfunn/statistikk/aap-nedsatt-arbeidsevne-og-uforetrygd-statistikk/nyheter/faerre-mottok-arbeidsavklaringspenger-i-2017;
;;2 100 flere uføretrygdede i 3. kvartal;/www.nav.no/no/nav-og-samfunn/statistikk/aap-nedsatt-arbeidsevne-og-uforetrygd-statistikk/relatert-informasjon/2-100-flere-uforetrygdede-i-3.kvartal;
;;Kraftig økning i antall uføretrygdede i 2018;/www.nav.no/no/nav-og-samfunn/statistikk/aap-nedsatt-arbeidsevne-og-uforetrygd-statistikk/relatert-informasjon/kraftig-okning-i-antall-uforetrygdede-i-2018;
http://www.nav.no/alderspensjon;2;;;
;;Orientering til søknadsskjema om alderspensjon;/www.nav.no/no/person/pensjon/alderspensjon/relatert-informasjon/orientering-til-soknadsskjema-om-alderspensjon;
;;Orientering til søknadsskjema om forsørgingstillegg;/www.nav.no/no/person/pensjon/alderspensjon/relatert-informasjon/orientering-til-soknadsskjema-om-alderspensjon1;
http://www.nav.no/arbeidsgiveroslo;1;;;
;;Hva kan NAV Arbeidslivssenter Oslo hjelpe med?;/www.nav.no/no/lokalt/oslo/nav-arbeidslivssenter-oslo/lokal-informasjon/hva-kan-nav-arbeidslivssenter-oslo-hjelpe-med;
http://www.nav.no/bildetolk;17;;;
;;Tolketjenesten i Agder;/www.nav.no/no/lokalt/aust-agder/nav-hjelpemiddelsentral-aust-agder/relatert-informasjon/tolketjenesten-i-agder;
;;Tolketjenesten i Buskerud;/www.nav.no/no/lokalt/buskerud/nav-hjelpemiddelsentral-buskerud/relatert-informasjon/tolketjenesten-i-buskerud;
;;Tolketjenesten i Hedmark;/www.nav.no/no/lokalt/hedmark/nav-hjelpemiddelsentral-hedmark/relatert-informasjon/tolketjenesten-i-hedmark;
;;Tolketenesta i Hordaland;/www.nav.no/no/lokalt/hordaland/nav-hjelpemiddelsentral-hordaland/relatert-informasjon/tolketenesta-i-hordaland;
;;Tolketjenesten i Møre og Romsdal;/www.nav.no/no/lokalt/more-og-romsdal/nav-hjelpemiddelsentral-more-og-romsdal/relatert-informasjon/tolketjenesten-i-more-og-romsdal;
;;Tolketjenesten i Nordland;/www.nav.no/no/lokalt/nordland/nav-hjelpemiddelsentral-nordland/relatert-informasjon/tolketjenesten-i-nordland;
;;Tolketjenesten i Oppland;/www.nav.no/no/lokalt/oppland/nav-hjelpemiddelsentral-oppland/relatert-informasjon/tolketjenesten-i-oppland;
;;Tolketjenesten i Oslo og Akershus;/www.nav.no/no/lokalt/oslo/nav-hjelpemiddelsentral-oslo-og-akershus/relatert-informasjon/tolketjenesten-i-oslo-og-akershus;
;;Tolketjenesten i Rogaland;/www.nav.no/no/lokalt/rogaland/nav-hjelpemiddelsentral-rogaland/relatert-informasjon/tolketjenesten-i-rogaland;
;;Tolketjenesten i Sogn og Fjordane;/www.nav.no/no/lokalt/sogn-og-fjordane/nav-hjelpemiddelsentral-sogn-og-fjordane/relatert-informasjon/tolketjenesten-i-sogn-og-fjordane;
;;Tolketjenesten i Telemark;/www.nav.no/no/lokalt/telemark/nav-hjelpemiddelsentral-telemark/relatert-informasjon/tolketjenesten-i-telemark;
;;Tolketjenesten i Troms og Finnmark;/www.nav.no/no/lokalt/troms/nav-hjelpemiddelsentral-troms/relatert-informasjon/tolketjenesten-i-troms-og-finnmark;
;;Tolketjenesten i Vestfold;/www.nav.no/no/lokalt/vestfold/nav-hjelpemiddelsentral-vestfold/relatert-informasjon/tolketjenesten-i-vestfold;
;;Tolketjenesten i Østfold;/www.nav.no/no/lokalt/ostfold/nav-hjelpemiddelsentral-ostfold/relatert-informasjon/tolketjenesten-i-ostfold;
;;Tolketjenesten i Sør-Trøndelag;/content/nav.no-bokmal/person/hjelpemidler/artikkel/tolketjenesten-i-sor-trondelag;
;;Tolketjenesten i Nord-Trøndelag;/content/nav.no-bokmal/person/hjelpemidler/artikkel/tolketjenesten-i-nord-trondelag;
;;Tolk for døve og hørselshemmede i Telemark;/content/nav.no-lokalt/hjelpemiddelsentral/telemark/artikkel/tolk-for-dove-og-horselshemmede-i-telemark;
http://www.nav.no/bolig;2;;;
;;Bevegelse;/www.nav.no/no/person/hjelpemidler/hva-har-du-vansker-med/bevegelse2;
;;For arkitekter og entreprenører;/www.nav.no/no/nav-og-samfunn/samarbeid/hjelpemidler/snarveier/for-arkitekter-og-entreprenorer;
http://www.nav.no/digital;1;;;
;;Elektronisk sykmelding og dialogmeldinger;/www.nav.no/no/nav-og-samfunn/samarbeid/leger-og-andre-behandlere/relatert-innhold/ny-sykmelding-og-dialogmeldinger;
http://www.nav.no/dinesykmeldte;4;;;
;;Digital sykmelding – informasjon til arbeidsgivere;/www.nav.no/no/bedrift/oppfolging/sykmeldt-arbeidstaker/digital-sykmelding-informasjon-til-arbeidsgivere;
;;Digital sykmelding – informasjon til arbeidsgivere;/www.nav.no/no/bedrift/oppfolging/sykmeldt-arbeidstaker/digital-sykmelding-informasjon-til-arbeidsgivere;
;;Spørsmål og svar om søknaden om sykepenger;/www.nav.no/no/bedrift/oppfolging/sykmeldt-arbeidstaker/digital-sykmelding-informasjon-til-arbeidsgivere/sporsmål-og-svar-om-soknaden-om-sykepenger;
;;2017;/content/nav.no-bokmal/nav-og-samfunn/kontakt-oss/rapport-handbok/leveranser-fra-utviklingsprosjekter-i-nav-kapitler/2017;
http://www.nav.no/dittnav;4;;;
;;Adjusted payments for pension and disability benefit;/www.nav.no/en/home/relatert-informasjon/adjusted-payments-for-pension-and-disability-insurance;
;;Leveattester til mottakere av pensjon og uføretrygd i utlandet;/www.nav.no/no/person/flere-tema/arbeid-og-opphold-i-utlandet/relatert-informasjon/leveattester-til-mottakere-av-pensjon-og-uforetrygd-i-utlandet;
;;Digitale brev til flere pensjonister og uføretrygdede;/www.nav.no/no/nav-og-samfunn/kontakt-nav/teknisk-brukerstotte/nyttig-a-vite/digitale-brev-til-flere-pensjonister-og-uforetrygdede;
;;Kriterier brukerpass - NAV Hjelpemiddelsentral Oppland;/content/nav.no-lokalt/hjelpemiddelsentral/oppland/artikkel/kriterier-brukerpass-nav-hjelpemddelsentral-oppland;
http://www.nav.no/iakursoslo;3;;;
;;Fokus på det som fungerer godt;/www.nav.no/no/lokalt/oslo/nav-arbeidslivssenter-oslo/kurs/fokus-pa-det-som-fungerer-godt;
;;Praktiske opplysninger kurs;/www.nav.no/no/lokalt/oslo/nav-arbeidslivssenter-oslo/relatert-informasjon/praktiske-opplysninger-kurs;
;;Kurset «Etnisk mangfold på arbeidsplassen»         - Det handler om vårt arbeidsmiljø;/www.nav.no/no/lokalt/oslo/nav-arbeidslivssenter-oslo/nyheter-oslo/kurset-etnisk-mangfold-pa-arbeidsplassen-det-handler-om-vart-arbeidsmiljo;
http://www.nav.no/infografikk;2;;;
;;NAV og kunnskap;/www.nav.no/no/nav-og-samfunn/kunnskap/relatert-informasjon/nav-og-kunnskap;
;;NAV og kunnskap;/www.nav.no/no/nav-og-samfunn/kunnskap/relatert-informasjon/nav-og-kunnskap;
http://www.nav.no/innkreving;1;;;
;;Ingen bidragsutbetalinger 4.–8. april;/content/nav.no-bokmal/person/nyheter-personforside/ingen-bidragsutbetalinger-4.8.april;
http://www.nav.no/inntektsmelding;10;;;
;;Care benefit days;/www.nav.no/en/home/benefits-and-services/relatert-informasjon/care-benefit;
;;Omsorgsdager;/www.nav.no/no/person/familie/sykdom-i-familien/omsorgsdager_2;
;;Omsorgsdager;/www.nav.no/no/person/familie/sykdom-i-familien/omsorgsdager_2;
;;Pleiepenger for sykt barn;/www.nav.no/no/person/familie/sykdom-i-familien/pleiepenger-for-pleie-av-sykt-barn;
;;Sykepenger til arbeidstakere;/www.nav.no/no/person/arbeid/sykmeldt-arbeidsavklaringspenger-og-yrkesskade/sykepenger/sykepenger-til-arbeidstakere;
;;Sykepenger til særskilte grupper;/www.nav.no/no/person/arbeid/sykmeldt-arbeidsavklaringspenger-og-yrkesskade/sykepenger/sykepenger-til-sarskilte-grupper;
;;Sykepenger til EØS-borgere;/www.nav.no/no/person/arbeid/sykmeldt-arbeidsavklaringspenger-og-yrkesskade/sykepenger/sykepenger-til-eos-borgere;
;;Sykmelding for enkeltstående behandlingsdager;/www.nav.no/no/person/arbeid/sykmeldt-arbeidsavklaringspenger-og-yrkesskade/sykmelding-ulike-former/sykmelding-for-enkeltstaende-behandlingsdager;
;;Lønn/sykepenger utover arbeidsgiverperioden;/www.nav.no/no/bedrift/oppfolging/sykmeldt-arbeidstaker/sykepenger/lonn-sykepenger-utover-arbeidsgiverperioden;
;;Lønn/sykepenger utover arbeidsgiverperioden;/www.nav.no/no/bedrift/oppfolging/sykmeldt-arbeidstaker/sykepenger/lonn-sykepenger-utover-arbeidsgiverperioden;
http://www.nav.no/jobbveiviser;1;;;
;;Finn svar på nav.no;/www.nav.no/no/finn-svar-pa-nav.no;
http://www.nav.no/kontakt;1;;;
;;Flytte fra Norge til et annet EØS-land;/www.nav.no/no/person/arbeid/dagpenger-ved-arbeidsloshet-og-permittering/relatert-informasjon/flytte-fra-norge-til-et-annet-eos-land;
http://www.nav.no/kunnskap;2;;;
;;Infografikk fra NAV;/www.nav.no/no/nav-og-samfunn/kunnskap/infografikk-fra-nav;
;;Fravær fra arbeid;/www.nav.no/no/nav-og-samfunn/statistikk/arbeidssokere-og-stillinger-statistikk/fravaer-fra-arbeid;
http://www.nav.no/kurswebinar;2;;;
;;Om Webinar;/www.nav.no/no/lokalt/vestland/nav-arbeidslivssenter-vestland/relatert-informasjon/om-webinar;
;;Presentasjonar;/content/nav.no-lokalt/arbeidslivssenter/vestland/artikkel/kurspresentasjonar;
http://www.nav.no/medierapporten;1;;;
;;NAV og kunnskap;/www.nav.no/no/nav-og-samfunn/kunnskap/relatert-informasjon/nav-og-kunnskap;
http://www.nav.no/minesykmeldte;1;;;
;;Digital sykmelding i Nordland;/www.nav.no/no/lokalt/nordland/satsinger-og-aktiviteter/digital-sykmelding-i-nordland;
http://www.nav.no/no/NAV+og+samfunn/Samarbeid/Sikkerhet+i+NAV/Andre+roller+i+sikkerhetsarbeidet.421992.cms?kap=421991;1;;;
;;Om «Sikkerhet i NAV»;/www.nav.no/no/nav-og-samfunn/samarbeid/noindex/sikkerhet-i-nav/om-sikkerhet-i-nav;
http://www.nav.no/no/NAV+og+samfunn/Samarbeid/Sikkerhet+i+NAV/Leder.421980.cms?kap=421981;1;;;
;;Om «Sikkerhet i NAV»;/www.nav.no/no/nav-og-samfunn/samarbeid/noindex/sikkerhet-i-nav/om-sikkerhet-i-nav;
http://www.nav.no/omverdensanalyse;1;;;
;;Velferdsstaten utfordres;/www.nav.no/no/nav-og-samfunn/om-nav/årsrapport/velferdsstaten-utfordres;
http://www.nav.no/page?id=1073743215;1;;;
;;Statistikk A til Å;/content/nav.no-bokmal/nav-og-samfunn/statistikk-og-analyse/om-statistikk-og-analyse/artikkel/statistikk-a-til-a;
http://www.nav.no/page?id=1073743216;1;;;
;;Statistikk A til Å;/content/nav.no-bokmal/nav-og-samfunn/statistikk-og-analyse/om-statistikk-og-analyse/artikkel/statistikk-a-til-a;
http://www.nav.no/page?id=1073743243;1;;;
;;Statistikk A til Å;/content/nav.no-bokmal/nav-og-samfunn/statistikk-og-analyse/om-statistikk-og-analyse/artikkel/statistikk-a-til-a;
http://www.nav.no/page?id=1073743253;1;;;
;;Statistikk A til Å;/content/nav.no-bokmal/nav-og-samfunn/statistikk-og-analyse/om-statistikk-og-analyse/artikkel/statistikk-a-til-a;
http://www.nav.no/page?id=1073743273;1;;;
;;Statistikk A til Å;/content/nav.no-bokmal/nav-og-samfunn/statistikk-og-analyse/om-statistikk-og-analyse/artikkel/statistikk-a-til-a;
http://www.nav.no/pleiepenger;2;;;
;;Pleiepenger - legens rolle;/www.nav.no/no/nav-og-samfunn/samarbeid/leger-og-andre-behandlere/relatert-innhold/pleiepenger-ved-barns-sykdom;
;;Pleiepenger - legens rolle;/www.nav.no/no/nav-og-samfunn/samarbeid/leger-og-andre-behandlere/relatert-innhold/pleiepenger-ved-barns-sykdom;
http://www.nav.no/registrerdeg;1;;;
;;Nedsatt funksjonsevne;/www.nav.no/no/bedrift/inkluderende-arbeidsliv/relatert-informasjon/nedsatt-funksjonsevne;
http://www.nav.no/rettskildene/Forside/Folketrygdloven/151424.cms;1;;;
;;Forholdstall og delingstall;/www.nav.no/no/person/pensjon/alderspensjon/relatert-informasjon/forholdstall-og-delingstall;
http://www.nav.no/rettskildene/Forside/Folketrygdloven/151684.cms;1;;;
;;Rettigheter;/www.nav.no/no/person/hjelpemidler/tjenester-og-produkter/tolketjenesten/rettigheter;
http://www.nav.no/rettskildene/Forside/Folketrygdloven/153225.cms;1;;;
